Date,Open,High,Low,Close,Volume
2015-10-07 00:00:00-04:00,25.139334387761476,25.14608353183152,24.615130839552243,24.92335319519043,187062400
2015-10-08 00:00:00-04:00,24.790609302839105,24.790609302839105,24.34514702357151,24.635372161865234,247918400
2015-10-09 00:00:00-04:00,24.74786916908805,25.260824728140047,24.63312856778453,25.224828720092773,211064400
2015-10-12 00:00:00-04:00,25.362070737849987,25.36656959583692,25.071845478405038,25.10784149169922,121868800
2015-10-13 00:00:00-04:00,24.932351795069557,25.29906958120137,24.900854646148584,25.150583267211914,132197200
2015-10-14 00:00:00-04:00,25.038090152495354,25.089834727151104,24.64887297522261,24.79511070251465,177849600
2015-10-15 00:00:00-04:00,24.957102091484895,25.220329024405547,24.85811006209277,25.16633415222168,150694000
2015-10-16 00:00:00-04:00,25.14833293800082,25.197828948069066,24.86710716849112,24.981847763061523,156930400
2015-10-19 00:00:00-04:00,24.927849136620136,25.14158000262894,24.772611985992622,25.137081146240234,119036800
2015-10-20 00:00:00-04:00,25.049339695156796,25.686035218200203,24.932350535996218,25.59604263305664,195871200
2015-10-21 00:00:00-04:00,25.64778682173688,26.003256559814464,25.580291959303942,25.593791961669922,167180800
2015-10-22 00:00:00-04:00,25.722033112527583,25.985260009765625,25.670286817869243,25.985260009765625,166616400
2015-10-23 00:00:00-04:00,26.25523829612088,26.824440720182352,26.171996563265758,26.790693283081055,237467600
2015-10-26 00:00:00-04:00,26.56571070408984,26.57695870465248,25.854771156243526,25.93576431274414,265335200
2015-10-27 00:00:00-04:00,25.96276909545203,26.21924691634496,25.645545533761883,25.771535873413086,279537600
2015-10-28 00:00:00-04:00,26.306981285328003,26.840185918337394,26.111247547939957,26.83343505859375,342205600
2015-10-29 00:00:00-04:00,26.705196032223327,27.152908653676217,26.6084543073803,27.116910934448242,204909200
2015-10-30 00:00:00-04:00,27.220403968118237,27.27215026450883,26.87393361708041,26.885183334350586,197461200
2015-11-02 00:00:00-05:00,27.17766105387142,27.303649658622827,26.90993355230868,27.263153076171875,128813200
2015-11-03 00:00:00-05:00,27.175407222846523,27.782854163924345,27.155158076028844,27.57587242126465,182076000
2015-11-04 00:00:00-05:00,27.701861208390525,27.857098374732264,27.362141731521618,27.447633743286133,179544400
2015-11-05 00:00:00-05:00,27.5312317001019,27.721025250712767,27.153906241720836,27.321104049682617,158210800
2015-11-06 00:00:00-05:00,27.364039114935974,27.522199000787694,27.25332719483977,27.352741241455078,132169200
2015-11-09 00:00:00-05:00,27.330143259550265,27.52219501421261,27.12453543772521,27.24202537536621,135485600
2015-11-10 00:00:00-05:00,26.412811886820972,26.67716553216662,26.223018332650877,26.383438110351562,236511600
2015-11-11 00:00:00-05:00,26.29306552381402,26.530305343254632,26.03097003893098,26.23431968688965,180872000
2015-11-12 00:00:00-05:00,26.268209961300276,26.39473785719451,26.130384193066934,26.14620018005371,130102400
2015-11-13 00:00:00-05:00,26.028706263207265,26.112306029374714,25.366691338599303,25.38250732421875,183249600
2015-11-16 00:00:00-05:00,25.165599744219016,25.811798634532966,25.07974178929681,25.798242568969727,152426800
2015-11-17 00:00:00-05:00,25.9654517706711,25.994825557378412,25.603942165076923,25.687541961669922,110467600
2015-11-18 00:00:00-05:00,26.155239161596686,26.54612073698811,26.09649332598733,26.500932693481445,186698800
2015-11-19 00:00:00-05:00,26.58000983593225,27.056751057183078,26.381180052076427,26.83758544921875,173183200
2015-11-20 00:00:00-05:00,26.93247666370813,27.095156332926983,26.853396747785876,26.9550724029541,137148400
2015-11-23 00:00:00-05:00,26.94829770139527,27.052233294745136,26.512226398875583,26.6048641204834,129930000
2015-11-24 00:00:00-05:00,26.50996828560757,26.966373690099353,26.46252032700792,26.860179901123047,171212800
2015-11-25 00:00:00-05:00,26.934744471990324,26.9392643106886,26.64327693323343,26.66813087463379,85553200
2015-11-27 00:00:00-05:00,26.726873352774142,26.75398721011677,26.570971689727074,26.618419647216797,52185600
2015-11-30 00:00:00-05:00,26.65908609986546,26.979927336628243,26.604860116054503,26.729129791259766,156721200
2015-12-01 00:00:00-05:00,26.830807467144968,26.844363534034464,26.403774121993987,26.512226104736328,139409600
2015-12-02 00:00:00-05:00,26.512229614077143,26.68620720664941,26.22754182883538,26.272729873657227,133546400
2015-12-03 00:00:00-05:00,26.33372894806816,26.387954932856985,25.807279912796588,26.028703689575195,166278000
2015-12-04 00:00:00-05:00,26.04904283593171,26.94377945630228,26.008372911196087,26.894071578979492,231108000
2015-12-07 00:00:00-05:00,26.882770933091997,27.08160068530184,26.61841560463565,26.724609375,128336800
2015-12-08 00:00:00-05:00,26.552892574613857,26.79691208975629,26.40377068679101,26.713314056396484,137238000
2015-12-09 00:00:00-05:00,26.580011147818134,26.59130901997083,26.001595948916012,26.123605728149414,185445600
2015-12-10 00:00:00-05:00,26.218495536816878,26.421845121470554,26.098745704691066,26.247867584228516,116850800
2015-12-11 00:00:00-05:00,26.026449074710875,26.071637114282023,25.497740047899736,25.572301864624023,187544800
2015-12-14 00:00:00-05:00,25.346355019332627,25.45932682781177,24.806349912707372,25.414138793945312,257274800
2015-12-15 00:00:00-05:00,25.292127313228985,25.48643894849853,24.932876090323525,24.964508056640625,213292400
2015-12-16 00:00:00-05:00,25.0955663947661,25.303434182605,24.58267496027892,25.156570434570312,224954000
2015-12-17 00:00:00-05:00,25.3102038889281,25.362171680693674,24.623336791992188,24.623336791992188,179091200
2015-12-18 00:00:00-05:00,24.607523072875654,24.745347109680957,23.907096398068227,23.956804275512695,385813200
2015-12-21 00:00:00-05:00,24.239230465424725,24.25956628692595,23.852867095031055,24.25052833557129,190362400
2015-12-22 00:00:00-05:00,24.26635152486414,24.33865343335697,24.051703995035123,24.227941513061523,131157600
2015-12-23 00:00:00-05:00,24.236968574320887,24.593959866621045,24.221152591690515,24.53973388671875,130629600
2015-12-24 00:00:00-05:00,24.627860864079963,24.627860864079963,24.390619313019865,24.408695220947266,54281600
2015-12-28 00:00:00-05:00,24.309273606755713,24.33186934813925,23.990693994241738,24.135297775268555,106816800
2015-12-29 00:00:00-05:00,24.166933344089593,24.725014452648782,24.14433932315391,24.56911277770996,123724800
2015-12-30 00:00:00-05:00,24.532959488112894,24.560071620173023,24.216638064844506,24.24827003479004,100855200
2015-12-31 00:00:00-05:00,24.178228736483696,24.182746850682086,23.683411626823528,23.782827377319336,163649200
2016-01-04 00:00:00-05:00,23.184080258860124,23.807685274554252,23.04625448140937,23.803165435791016,270597600
2016-01-05 00:00:00-05:00,23.893535697187836,23.916129712422602,23.13888490070683,23.206666946411133,223164000
2016-01-06 00:00:00-05:00,22.72089526054658,23.129854481864832,22.564995297990357,22.752527236938477,273829600
2016-01-07 00:00:00-05:00,22.296120049866783,22.623737661641886,21.787746823710957,21.792264938354492,324377600
2016-01-08 00:00:00-05:00,22.26674291147303,22.393270778364226,21.86230365258822,21.90749168395996,283192000
2016-01-11 00:00:00-05:00,22.361645687596138,22.381979790822058,21.99335639580132,22.262229919433594,198957600
2016-01-12 00:00:00-05:00,22.718634798918274,22.750266772155083,22.33226963872977,22.5853271484375,196616800
2016-01-13 00:00:00-05:00,22.6666650246754,22.863236604493096,21.984316016578642,22.004650115966797,249758400
2016-01-14 00:00:00-05:00,22.133440764418324,22.702819753922995,21.63184556255437,22.485912322998047,252680400
2016-01-15 00:00:00-05:00,21.735779915065503,22.076955332379107,21.545988063620072,21.945907592773438,319335600
2016-01-19 00:00:00-05:00,22.235117379924546,22.289343378027027,21.577620473155044,21.8397159576416,212350800
2016-01-20 00:00:00-05:00,21.48724000536185,22.185406755392286,21.107654617921323,21.86908531188965,289337600
2016-01-21 00:00:00-05:00,21.930094953264117,22.115368718166973,21.45109541287868,21.758378982543945,208646000
2016-01-22 00:00:00-05:00,22.28482014469573,22.92424104675834,22.226076040621987,22.915203094482422,263202000
2016-01-25 00:00:00-05:00,22.937792004952854,22.940051923471827,22.415862874899133,22.467830657958984,207178000
2016-01-26 00:00:00-05:00,22.57854979762794,22.793195583057503,22.158294456126995,22.592105865478516,300308000
2016-01-27 00:00:00-05:00,21.699631454414735,21.832937399537972,21.089582477931675,21.10765838623047,533478800
2016-01-28 00:00:00-05:00,21.191253056427215,21.35619093937194,20.874931632771354,21.259035110473633,222715200
2016-01-29 00:00:00-05:00,21.41719764754597,21.99335289001465,21.317781895230507,21.99335289001465,257666000
2016-02-01 00:00:00-05:00,21.796776749820832,21.851002724640203,21.555017195810848,21.787738800048828,163774000
2016-02-02 00:00:00-05:00,21.55954623327176,21.699631940001957,21.301970567597245,21.34716033935547,149428800
2016-02-03 00:00:00-05:00,21.4646431403111,21.880378558966903,21.256775430983197,21.76966667175293,183857200
2016-02-04 00:00:00-05:00,21.77648076010939,22.110420391823958,21.624277524740638,21.9445858001709,185886800
2016-02-05 00:00:00-05:00,21.92641216407802,22.017280363702135,21.283523421375094,21.358488082885742,185672400
2016-02-08 00:00:00-05:00,21.156314832886697,21.740140928319427,21.13587039055476,21.58339500427246,216085600
2016-02-09 00:00:00-05:00,21.41982411907647,21.794654346432146,21.338042915538264,21.578842163085938,177324800
2016-02-10 00:00:00-05:00,21.790117372280967,21.887800413343935,21.376668584491327,21.415287017822266,169374400
2016-02-11 00:00:00-05:00,21.306243290431407,21.51751115021208,21.033638649945402,21.285797119140625,200298800
2016-02-12 00:00:00-05:00,21.39711382652963,21.467535876378317,21.12905352086298,21.3516788482666,161405600
2016-02-16 00:00:00-05:00,21.585660743574064,22.001381645287527,21.492522082438995,21.953676223754883,196231600
2016-02-17 00:00:00-05:00,21.9604950827594,22.310336638293304,21.842367598127055,22.289892196655273,179452800
2016-02-18 00:00:00-05:00,22.45345184312721,22.46481102115485,21.828735181286046,21.867355346679688,156084000
2016-02-19 00:00:00-05:00,21.808290094934485,21.980939543472857,21.762856850503574,21.8173770904541,141496800
2016-02-22 00:00:00-05:00,21.8787111372686,22.01274214855817,21.79011510148698,22.008197784423828,137123200
2016-02-23 00:00:00-05:00,21.899150509937318,21.921867124054323,21.4788870826898,21.510690689086914,127770400
2016-02-24 00:00:00-05:00,21.34940463654758,21.894610414277626,21.199471834454986,21.831003189086914,145022800
2016-02-25 00:00:00-05:00,21.81965148525816,21.980941772460938,21.637915022771093,21.980941772460938,110330800
2016-02-26 00:00:00-05:00,22.08089233083262,22.26717140018661,21.940048237642483,22.0150146484375,115964400
2016-02-29 00:00:00-05:00,22.003649088828467,22.314872085902252,21.955943677568975,21.965030670166016,140865200
2016-03-01 00:00:00-05:00,22.183119946747812,22.89188825024339,22.13087015693434,22.83736801147461,201628400
2016-03-02 00:00:00-05:00,22.832822221776308,22.919146065649038,22.635184000475302,22.88734245300293,132678400
2016-03-03 00:00:00-05:00,22.84872640591726,23.105427515608564,22.819193238838924,23.057722091674805,147822800
2016-03-04 00:00:00-05:00,23.255358854594604,23.56885236329397,23.02818919326165,23.400747299194336,184220400
2016-03-07 00:00:00-05:00,23.25990068109275,23.359855883237056,22.935048007290668,23.141773223876953,143315600
2016-03-08 00:00:00-05:00,22.89416010981613,23.116787159166762,22.807836255217826,22.950952529907227,126247600
2016-03-09 00:00:00-05:00,23.01456036910305,23.07589715499009,22.778303687323117,22.971399307250977,108806800
2016-03-10 00:00:00-05:00,23.037279542900215,23.22582907206048,22.751045242646086,22.982757568359375,134054400
2016-03-11 00:00:00-05:00,23.225825204165872,23.234912198409383,23.057720143578248,23.230369567871094,109632800
2016-03-14 00:00:00-04:00,23.150856837065596,23.378026457369252,23.12132367719946,23.2894287109375,100304400
2016-03-15 00:00:00-04:00,23.616558509102784,23.89370578174272,23.591569706935772,23.757404327392578,160270800
2016-03-16 00:00:00-04:00,23.764213176191937,24.15040082212629,23.75966881339275,24.073163986206055,153214000
2016-03-17 00:00:00-04:00,23.970940755142603,24.18675296299051,23.843726305492055,24.034549713134766,137682800
2016-03-18 00:00:00-04:00,24.157220379324066,24.193568356192465,23.89597666154192,24.061809539794922,176820800
2016-03-21 00:00:00-04:00,24.064086240997355,24.454818399879436,23.884621971130947,24.05954360961914,142010800
2016-03-22 00:00:00-04:00,23.90960774764577,24.373034082040988,23.90052075287327,24.243547439575195,129777600
2016-03-23 00:00:00-04:00,24.189021172895586,24.323050412745697,24.057262381297214,24.10951042175293,102814000
2016-03-24 00:00:00-04:00,23.95958309049779,24.136775138916786,23.8278242784853,24.005016326904297,104532000
2016-03-28 00:00:00-04:00,24.07999157785652,24.123154381524774,23.866451475288343,23.895984649658203,77645600
2016-03-29 00:00:00-04:00,23.827833718917393,24.486626306822284,23.82556153624678,24.461637496948242,124760400
2016-03-30 00:00:00-04:00,24.681980836280882,25.084070321885175,24.67062166142668,24.888704299926758,182404400
2016-03-31 00:00:00-04:00,24.925058573680207,24.96594918705855,24.734235133525566,24.75922393798828,103553600
2016-04-01 00:00:00-04:00,24.711515979740966,24.98866324945069,24.57975715755651,24.986391067504883,103496000
2016-04-04 00:00:00-04:00,25.084073687141522,25.48616495985676,25.049997891174083,25.243093490600586,149424800
2016-04-05 00:00:00-04:00,24.877347660993312,25.15449489797822,24.85690149222933,24.945497512817383,106314800
2016-04-06 00:00:00-04:00,25.04091037245397,25.21128760376482,24.806924185593598,25.206743240356445,105616400
2016-04-07 00:00:00-04:00,24.97730603348463,25.0840760621472,24.561586829455138,24.656997680664062,127207600
2016-04-08 00:00:00-04:00,24.741051837327813,24.936416176747063,24.572945018388747,24.68425941467285,94326800
2016-04-11 00:00:00-04:00,24.754679543555184,25.12723766861337,24.722875927989268,24.766036987304688,117630000
2016-04-12 00:00:00-04:00,24.838723652025177,25.102241224400355,24.684249985253356,25.088611602783203,108929200
2016-04-13 00:00:00-04:00,25.170397525964894,25.52023725639498,25.170397525964894,25.45208740234375,133029200
2016-04-14 00:00:00-04:00,25.356684451413585,25.531604371019842,25.2908050254621,25.46572494506836,101895600
2016-04-15 00:00:00-04:00,25.46798992998854,25.511152718660945,24.927326779926506,24.954586029052734,187756000
2016-04-18 00:00:00-04:00,24.736503223270336,24.750132847752486,24.293523095931427,24.416194915771484,243286000
2016-04-19 00:00:00-04:00,24.507065792252646,24.53432677928093,24.132237186325177,24.286712646484375,129539600
2016-04-20 00:00:00-04:00,24.225378227835726,24.554773620759786,24.09361937739915,24.33669090270996,122444000
2016-04-21 00:00:00-04:00,24.291246605068977,24.291246605068977,23.970936621223487,24.073163986206055,126210000
2016-04-22 00:00:00-04:00,23.855092315063008,24.18903207422648,23.76649626465238,24.007295608520508,134732400
2016-04-25 00:00:00-04:00,23.852816762537497,24.000477403415204,23.741504102932453,23.870990753173828,112126400
2016-04-26 00:00:00-04:00,23.605199044653066,23.920964717910977,23.605199044653066,23.70515251159668,224064800
2016-04-27 00:00:00-04:00,21.808290052391058,22.423919699014952,21.735595821543107,22.221738815307617,458408400
2016-04-28 00:00:00-04:00,22.174030927600157,22.235365973971092,21.410740721834195,21.542499542236328,328970800
2016-04-29 00:00:00-04:00,21.3516761437872,21.51751076039944,21.015466013062383,21.294883728027344,274126000
2016-05-02 00:00:00-04:00,21.34713743905792,21.372126245241287,20.99048107182029,21.272171020507812,192640400
2016-05-03 00:00:00-04:00,21.399382237970922,21.74922373803277,21.281254772069264,21.62200927734375,227325200
2016-05-04 00:00:00-04:00,21.62654815721305,21.78556793866074,21.313054690673432,21.39710807800293,164102000
2016-05-05 00:00:00-04:00,21.48396329708007,21.499961923403585,21.182273669465598,21.31026268005371,143562000
2016-05-06 00:00:00-04:00,21.339977375448026,21.35826027577339,20.992576113471646,21.191417694091797,174799600
2016-05-09 00:00:00-04:00,21.25541432939892,21.43139925069594,21.16170682709026,21.20741844177246,131745600
2016-05-10 00:00:00-04:00,21.33082955655721,21.38568173083738,21.0519949097443,21.351398468017578,134747200
2016-05-11 00:00:00-04:00,21.365109970829337,21.385678879547314,21.131985209711885,21.143413543701172,114876400
2016-05-12 00:00:00-04:00,21.19140797750538,21.20512058239187,20.448611655027396,20.647451400756836,305258800
2016-05-13 00:00:00-04:00,20.569751944370484,20.951434700845574,20.569751944370484,20.6885986328125,177571200
2016-05-16 00:00:00-04:00,21.115994046908508,21.57309966843478,20.946865455185264,21.4565372467041,245039200
2016-05-17 00:00:00-04:00,21.609664422674093,21.643945942122613,21.257692958675943,21.36739730834961,187667600
2016-05-18 00:00:00-04:00,21.52053400387487,21.760513414580597,21.458823767036538,21.611953735351562,168249600
2016-05-19 00:00:00-04:00,21.63023257810099,21.63023257810099,21.385681200176144,21.5296688079834,121768400
2016-05-20 00:00:00-04:00,21.63023347284846,21.810790365883367,21.60280651339482,21.762794494628906,128104000
2016-05-23 00:00:00-04:00,21.911351995416407,22.213041544999392,21.865640400801386,22.03934097290039,152074400
2016-05-24 00:00:00-04:00,22.219896877711253,22.418736638514527,22.133045723595835,22.37531280517578,140560800
2016-05-25 00:00:00-04:00,22.55129883473508,22.795850201096112,22.423309856069583,22.76842498779297,152675200
2016-05-26 00:00:00-04:00,22.782139859155908,23.022120961728646,22.54444477249203,22.948984146118164,225324800
2016-05-27 00:00:00-04:00,22.727286303718778,22.962695360183297,22.683860722682716,22.93526840209961,145364800
2016-05-31 00:00:00-04:00,22.76385612451391,22.946699042670367,22.58558523835698,22.823280334472656,169228800
2016-06-01 00:00:00-04:00,22.631286755092713,22.750135131207667,22.473586583616722,22.503297805786133,116693200
2016-06-02 00:00:00-04:00,22.306750057006894,22.361602233697674,22.08505359057761,22.334177017211914,160766400
2016-06-03 00:00:00-04:00,22.350173490275573,22.459877833098478,22.272464649033516,22.379884719848633,114019600
2016-06-06 00:00:00-04:00,22.395884499696482,23.28724061385472,22.295322470865948,22.542158126831055,93170000
2016-06-07 00:00:00-04:00,22.683861139701975,22.82556447682742,22.617580630903902,22.63357925415039,89638000
2016-06-08 00:00:00-04:00,22.631295210775672,22.754713919599112,22.553588103582754,22.613012313842773,83392400
2016-06-09 00:00:00-04:00,22.512445894654636,22.852989004210603,22.503303575400363,22.77528190612793,106405600
2016-06-10 00:00:00-04:00,22.519303118814356,22.70671631189116,22.50787652706869,22.58786964416504,126851600
2016-06-13 00:00:00-04:00,22.5558696655092,22.65414740995887,22.19246991511382,22.24732208251953,152082000
2016-06-14 00:00:00-04:00,22.242763939517637,22.50788609021825,22.112488880975416,22.274761199951172,127727600
2016-06-15 00:00:00-04:00,22.357038005124206,22.491885083031796,22.176481058205077,22.201622009277344,117780800
2016-06-16 00:00:00-04:00,22.04392241663604,22.341041828985194,21.957072958492713,22.295331954956055,125307200
2016-06-17 00:00:00-04:00,22.082768529685065,22.08962483356164,21.781078953081433,21.787935256958008,244032800
2016-06-20 00:00:00-04:00,21.94107235273443,22.07134740008,21.719375821841847,21.735374450683594,137647600
2016-06-21 00:00:00-04:00,21.698803307483594,22.021061847524123,21.639379091468093,21.920499801635742,142185600
2016-06-22 00:00:00-04:00,21.998199172504158,22.144472772958885,21.792501376952554,21.838212966918945,116876400
2016-06-23 00:00:00-04:00,21.927354961393373,22.007348088167436,21.769652980239233,21.96392250061035,128960800
2016-06-24 00:00:00-04:00,21.234841889498718,21.634809297117904,21.175417672125263,21.346832275390625,301245600
2016-06-27 00:00:00-04:00,21.25540591586429,21.266834250941113,20.91257678818906,21.035995483398438,181958400
2016-06-28 00:00:00-04:00,21.232552840268287,21.406253435006544,21.05885224553003,21.3902530670166,161779600
2016-06-29 00:00:00-04:00,21.477104470013785,21.609665497538987,21.399395620053767,21.575382232666016,146124000
2016-06-30 00:00:00-04:00,21.58452529418751,21.88849916907879,21.552528044198954,21.849645614624023,143345600
2016-07-01 00:00:00-04:00,21.824506418075245,22.048488929664007,21.787938876751877,21.91592788696289,104106000
2016-07-05 00:00:00-04:00,21.801639849654784,21.80392586467962,21.589085789027422,21.71021842956543,110820800
2016-07-06 00:00:00-04:00,21.621090730558745,21.863357841700687,21.56852457228208,21.83364486694336,123796400
2016-07-07 00:00:00-04:00,21.872500888589695,22.0553438145922,21.854217990964944,21.92735481262207,100558400
2016-07-08 00:00:00-04:00,22.05305764363331,22.14447910599258,21.952495604385536,22.09648323059082,115648400
2016-07-11 00:00:00-04:00,22.112478791613455,22.318176617488568,22.107908503802506,22.16504669189453,95179600
2016-07-12 00:00:00-04:00,22.208471550491108,22.329604235822078,22.197044958578662,22.265609741210938,96670000
2016-07-13 00:00:00-04:00,22.263328462055767,22.322750932915095,22.133051695730217,22.139909744262695,103568800
2016-07-14 00:00:00-04:00,22.258753504428377,22.624437577393966,22.242754880727357,22.57872772216797,155676000
2016-07-15 00:00:00-04:00,22.608439967342495,22.69529113737275,22.51244822083259,22.57644271850586,120548000
2016-07-18 00:00:00-04:00,22.558157670413422,22.88498820081162,22.53530274218878,22.816423416137695,145975600
2016-07-19 00:00:00-04:00,22.754714696466948,22.855278479768128,22.70443280481636,22.8255672454834,95119600
2016-07-20 00:00:00-04:00,22.855282229975263,22.96041631898679,22.795858007935824,22.846139907836914,105104000
2016-07-21 00:00:00-04:00,22.81642566178272,23.0838320101402,22.656437661025343,22.725004196166992,130808000
2016-07-22 00:00:00-04:00,22.686146345772578,22.69528866497556,22.46902018806969,22.549015045166016,113254800
2016-07-25 00:00:00-04:00,22.455305905499593,22.590151180313416,22.151330353629795,22.24732208251953,161531600
2016-07-26 00:00:00-04:00,22.128481494849318,22.391317557281365,22.03706002830085,22.09419822692871,224959200
2016-07-27 00:00:00-04:00,23.831198198078223,23.84948283942716,23.48379873104527,23.529508590698242,369379200
2016-07-28 00:00:00-04:00,23.50208313158119,23.872337524646834,23.49979711550615,23.847196578979492,159479200
2016-07-29 00:00:00-04:00,23.812909799858424,23.895188923203456,23.696347417833135,23.817480087280273,110934800
2016-08-01 00:00:00-04:00,23.86319544891345,24.2608767787427,23.86319544891345,24.238021850585938,152671600
2016-08-02 00:00:00-04:00,24.238025912059054,24.24259620096853,23.769491959598383,23.87919807434082,135266400
2016-08-03 00:00:00-04:00,23.954617805693257,24.190026904759343,23.945475484677555,24.178600311279297,120810400
2016-08-04 00:00:00-04:00,24.261325207038322,24.35783697050133,24.192387231327288,24.327964782714844,109634800
2016-08-05 00:00:00-04:00,24.4198808203793,24.736993418801706,24.39920047865556,24.69792938232422,162213600
2016-08-08 00:00:00-04:00,24.70711167568579,24.902435302734375,24.624388581743602,24.902435302734375,112148800
2016-08-09 00:00:00-04:00,24.87026648236449,25.03341778870637,24.819712210761192,25.003543853759766,105260800
